_id,issue_type,priority,components
58bfcac60ccb2667fe26a10d,Bug,Minor,['java client']
58bfcac90ccb2667fe26a143,Improvement,Major,[]
58bfcac90ccb2667fe26a154,Task,Major,['documentation']
58bfcacd0ccb2667fe26a1ae,Improvement,Major,['server']
58bfcacf0ccb2667fe26a1fc,Task,Major,['documentation']
58bfcad30ccb2667fe26a269,Improvement,Major,['server']
58bfcaff0ccb2667fe26a5b9,Bug,Major,['java client']
58bfcb020ccb2667fe26a5d6,Wish,Minor,['documentation']
58bfcb400ccb2667fe26aa91,Bug,Major,['contrib-bookkeeper']
58bfcb420ccb2667fe26aa9f,Bug,Major,[]
58bfcb4b0ccb2667fe26ab9e,Improvement,Major,['build']
58bfcb4f0ccb2667fe26ac55,Improvement,Major,['build']
58bfcb840ccb2667fe26af87,Improvement,Major,['contrib-bookkeeper']
58bfcb880ccb2667fe26afec,Bug,Trivial,['c client']
58bfcb890ccb2667fe26b023,Improvement,Major,[]
58bfcb8c0ccb2667fe26b05d,Bug,Major,['tests']
58bfcb8e0ccb2667fe26b09f,Bug,Critical,['c client']
58bfcb8f0ccb2667fe26b0ad,Bug,Critical,"['tests', 'server']"
58bfcb920ccb2667fe26b0d2,Improvement,Minor,['c client']
58bfcb930ccb2667fe26b0fe,Bug,Critical,[]
58bfcb940ccb2667fe26b115,Bug,Minor,['java client']
58bfcb960ccb2667fe26b140,Bug,Major,[]
58bfcb970ccb2667fe26b154,Bug,Critical,['contrib-bindings']
58bfcb9a0ccb2667fe26b198,Improvement,Major,"['java client', 'server']"
58bfcb9a0ccb2667fe26b199,Sub-task,Major,[]
58bfcb9e0ccb2667fe26b1e3,Sub-task,Major,['server']
58bfcb9f0ccb2667fe26b1f4,Bug,Major,[]
58bfcba10ccb2667fe26b224,Bug,Critical,[]
58bfcba20ccb2667fe26b233,Task,Major,['documentation']
58bfcba40ccb2667fe26b263,Improvement,Critical,['server']
58bfcba50ccb2667fe26b273,Improvement,Minor,[]
58bfcba70ccb2667fe26b2a3,Improvement,Minor,['java client']
58bfca990ccb2667fe269e2c,Improvement,Major,[]
58bfca9b0ccb2667fe269e30,Bug,Major,[]
58bfca9e0ccb2667fe269e57,Bug,Major,['server']
58bfcaa00ccb2667fe269e6b,New Feature,Trivial,[]
58bfcaa10ccb2667fe269e6f,Bug,Major,['jute']
58bfcaa30ccb2667fe269e9f,Improvement,Trivial,['java client']
58bfcaa40ccb2667fe269ea3,Sub-task,Major,['documentation']
58bfcaa40ccb2667fe269ea4,Bug,Major,['documentation']
58bfcaa60ccb2667fe269eab,Sub-task,Major,['documentation']
58bfcaa60ccb2667fe269eac,Sub-task,Major,['documentation']
58bfcaa80ccb2667fe269eaf,Improvement,Major,['documentation']
58bfcaac0ccb2667fe269ecd,Sub-task,Major,[]
58bfcaae0ccb2667fe269edd,Bug,Major,['java client']
58bfcab10ccb2667fe269f1b,Task,Major,[]
58bfcab30ccb2667fe269f44,New Feature,Major,"['java client', 'c client', 'server']"
58bfcab50ccb2667fe269f96,New Feature,Major,[]
58bfcabc0ccb2667fe26a033,Improvement,Major,['tests']
58bfcac80ccb2667fe26a136,Bug,Major,['server']
58bfcacb0ccb2667fe26a16d,Bug,Major,['tests']
58bfcad00ccb2667fe26a236,Bug,Major,['server']
58bfcad10ccb2667fe26a24c,Improvement,Minor,['java client']
58bfcad30ccb2667fe26a26a,Improvement,Major,['build']
58bfcad70ccb2667fe26a2a7,New Feature,Major,"['java client', 'c client']"
58bfcad80ccb2667fe26a2b4,Bug,Minor,"['java client', 'tests']"
58bfcad80ccb2667fe26a2c1,Bug,Major,['java client']
58bfcad90ccb2667fe26a2df,Improvement,Major,[]
58bfcadc0ccb2667fe26a310,Sub-task,Major,['java client']
58bfcadd0ccb2667fe26a324,Improvement,Major,[]
58bfcadf0ccb2667fe26a34c,Bug,Major,[]
58bfcae00ccb2667fe26a36e,Bug,Major,['tests']
58bfcae40ccb2667fe26a3bf,Bug,Critical,[]
58bfcae70ccb2667fe26a3ed,Bug,Major,['c client']
58bfcae80ccb2667fe26a411,Bug,Minor,['documentation']
58bfcae80ccb2667fe26a412,Bug,Minor,['documentation']
58bfcaec0ccb2667fe26a44f,Improvement,Major,['documentation']
58bfcaee0ccb2667fe26a484,Bug,Major,['leaderElection']
58bfcaf00ccb2667fe26a4a1,Task,Critical,"['java client', 'c client', 'documentation']"
58bfcaf20ccb2667fe26a4da,Bug,Critical,['quorum']
58bfcaf20ccb2667fe26a4db,Bug,Major,[]
58bfcaf40ccb2667fe26a503,Bug,Minor,['server']
58bfcaf50ccb2667fe26a50f,Improvement,Major,['documentation']
58bfcaf80ccb2667fe26a537,Bug,Major,['documentation']
58bfcafa0ccb2667fe26a55f,Improvement,Major,[]
58bfcafc0ccb2667fe26a583,Bug,Major,['documentation']
58bfcafd0ccb2667fe26a592,Bug,Blocker,['server']
58bfcb000ccb2667fe26a5c6,Improvement,Major,['build']
58bfcb020ccb2667fe26a5d5,Improvement,Major,['c client']
58bfcb050ccb2667fe26a632,Bug,Major,['java client']
58c8d8dd1cf3f06cf158fc82,Improvement,Minor,[]
58c8d8e01cf3f06cf158fc8d,Improvement,Minor,['Ant']
58c8d8ec1cf3f06cf158fcca,Improvement,Blocker,['Core']
58c8d9001cf3f06cf158fd5f,Bug,Major,['Core']
58c8d9001cf3f06cf158fd63,Bug,Major,[]
58c8d90f1cf3f06cf158fdbd,Bug,Major,['Core']
58c8d9581cf3f06cf158ffd3,Bug,Major,['Core']
58c8d99a1cf3f06cf15901e0,Improvement,Minor,['Ant']
58c8d9a51cf3f06cf1590203,New Feature,Major,[]
58c8dba51cf3f06cf1591570,Improvement,Major,['Documentation']
58c8dba61cf3f06cf1591576,New Feature,Major,['Ant']
58c8dba81cf3f06cf1591592,Bug,Minor,['Ant']
58c8dba91cf3f06cf1591593,Wish,Minor,['Core']
58c8dbac1cf3f06cf15915b2,Improvement,Minor,['Core']
58c8dbad1cf3f06cf15915bc,Improvement,Major,['Documentation']
58c8dbb11cf3f06cf15915d7,Improvement,Critical,['Ant']
58c8dbb21cf3f06cf15915e1,Improvement,Major,[]
58c8dbb51cf3f06cf15915eb,Bug,Major,['Core']
58c8dbb51cf3f06cf15915ee,Bug,Major,[]
58c8dbb91cf3f06cf1591617,Bug,Major,['Core']
58c8dbb91cf3f06cf1591623,New Feature,Major,[]
58c8dbc01cf3f06cf1591687,Improvement,Major,['Ant']
58c8dbc11cf3f06cf159169d,Improvement,Major,['Core']
58c8dbc51cf3f06cf15916cc,Bug,Major,[]
58c8dbc81cf3f06cf159170c,Bug,Major,[]
58c8dbce1cf3f06cf159173e,Bug,Critical,['Documentation']
58c8dbd01cf3f06cf1591749,Bug,Major,['Core']
58c8dbd01cf3f06cf159174d,Bug,Minor,"['Ant', 'Core']"
58c8dbd41cf3f06cf159175c,Bug,Major,['Core']
58c8dbd61cf3f06cf1591761,Bug,Major,['Ant']
58c8dbd71cf3f06cf1591762,Bug,Minor,['Core']
58c8dbd91cf3f06cf159176e,Improvement,Major,['Core']
58c8dbdb1cf3f06cf159177d,Improvement,Minor,[]
58c8dbdd1cf3f06cf159178a,Bug,Major,['Core']
58c8dbe01cf3f06cf15917c1,New Feature,Major,['Core']
58c8dbe21cf3f06cf15917d9,Bug,Major,[]
58c8dbe31cf3f06cf15917ef,Improvement,Major,['Core']
58c8dbe51cf3f06cf159180f,Bug,Major,['Ant']
58c8dbe71cf3f06cf1591823,Bug,Major,[]
58c8dbe71cf3f06cf1591827,Bug,Trivial,['Documentation']
58c8dbe91cf3f06cf1591831,Bug,Blocker,['Core']
58c8dbea1cf3f06cf1591844,Bug,Major,['Documentation']
58c8dbee1cf3f06cf1591874,Bug,Major,['Core']
58c8dbf01cf3f06cf1591877,Bug,Minor,[]
58c8dbf01cf3f06cf1591884,Improvement,Major,['Core']
58c8dbf41cf3f06cf159189b,Bug,Blocker,['Core']
58c8dbf41cf3f06cf15918a4,Bug,Minor,['Core']
58c8dbf71cf3f06cf15918aa,Improvement,Major,['Ant']
58c8dbf81cf3f06cf15918b1,Improvement,Minor,['Core']
58c8dbfb1cf3f06cf15918cd,Improvement,Major,['Core']
58c8dbfc1cf3f06cf15918dd,Bug,Major,['Documentation']
58c8dc031cf3f06cf15918ec,Bug,Major,[]
58c8dc041cf3f06cf15918f0,Improvement,Major,['Documentation']
58c8dc061cf3f06cf15918fc,Improvement,Major,['Ant']
58c8dc091cf3f06cf1591907,New Feature,Minor,['Core']
58c8dc0b1cf3f06cf1591912,Bug,Minor,['Core']
58c8dc0d1cf3f06cf1591925,Bug,Minor,['Core']
58c8dc1b1cf3f06cf15919a7,Bug,Minor,['Core']
58c8dc1e1cf3f06cf15919e9,Bug,Major,['Ant']
58c8dc211cf3f06cf1591a0b,Bug,Major,['Core']
58c8dc271cf3f06cf1591a5a,Bug,Major,['Core']
58c8dc2a1cf3f06cf1591a81,Bug,Major,['Documentation']
58c8dc2c1cf3f06cf1591a94,Bug,Trivial,['Documentation']
58c8dc2f1cf3f06cf1591aa6,Bug,Major,['Core']
58c8dc321cf3f06cf1591acf,Bug,Major,['Core']
58c8dc341cf3f06cf1591aed,Bug,Major,[]
58c8dc381cf3f06cf1591b24,Improvement,Major,['Core']
58c8dc3d1cf3f06cf1591b76,Bug,Major,['Core']
58c8dc421cf3f06cf1591be5,Improvement,Minor,['Documentation']
58c8dc441cf3f06cf1591bf8,Bug,Major,['Core']
58c8dc491cf3f06cf1591c3b,Bug,Critical,['Core']
58c8dc4d1cf3f06cf1591c65,Improvement,Major,['Ant']
58c8dc761cf3f06cf1591ddc,Bug,Major,['Core']
58c8dca21cf3f06cf1591f7b,Improvement,Major,"['Ant', 'Core']"
58c8dcb11cf3f06cf1592024,Bug,Trivial,['Ant']
58c8dcd41cf3f06cf159218a,New Feature,Minor,['Core']
58c8dcdf1cf3f06cf1592203,Bug,Minor,['Core']
58c8dce21cf3f06cf159221d,Bug,Major,[]
58c8dce31cf3f06cf159222b,Improvement,Major,['Maven Compatibility']
58c8dd061cf3f06cf159236b,Bug,Major,['Maven Compatibility']
58c8dd941cf3f06cf15928f5,Bug,Major,['Core']
58c8ddbe1cf3f06cf1592a48,Wish,Trivial,['Core']
58bfcba80ccb2667fe26b2b6,Improvement,Major,[]
58bfcbac0ccb2667fe26b319,Bug,Blocker,[]
58bfcbb20ccb2667fe26b374,Bug,Blocker,[]
58bfcbb70ccb2667fe26b3ca,Bug,Minor,['c client']
58bfcbbc0ccb2667fe26b441,Bug,Major,[]
58bfcbc10ccb2667fe26b4b1,Bug,Blocker,['server']
58bfcbc90ccb2667fe26b579,Test,Major,['tests']
58bfcbcc0ccb2667fe26b5c6,Improvement,Minor,[]
58bfcbd10ccb2667fe26b5e9,New Feature,Major,[]
58bfcbd30ccb2667fe26b604,Bug,Major,"['contrib-bindings', 'contrib']"
58bfcbd60ccb2667fe26b632,Bug,Major,[]
58bfcbe70ccb2667fe26b839,Improvement,Minor,['server']
58bfcbea0ccb2667fe26b8a9,Improvement,Major,['contrib-bookkeeper']
58bfcbf10ccb2667fe26b931,Bug,Major,['contrib-bindings']
58bfcbf50ccb2667fe26b9ab,Bug,Blocker,"['quorum', 'server']"
58bfcbf80ccb2667fe26ba40,Bug,Critical,['c client']
58bfcbfd0ccb2667fe26ba7e,Bug,Major,['contrib-bindings']
58bfcc020ccb2667fe26bb12,Improvement,Minor,['tests']
58bfcc070ccb2667fe26bbaa,Bug,Major,[]
58bfcc0b0ccb2667fe26bc19,Bug,Major,"['java client', 'c client']"
58bfcc0f0ccb2667fe26bc71,Bug,Major,[]
58bfcc130ccb2667fe26bcc3,Bug,Blocker,['c client']
58bfcc180ccb2667fe26bd57,Bug,Major,['c client']
58bfcc1f0ccb2667fe26be1a,Bug,Trivial,['contrib-bindings']
58bfcc230ccb2667fe26bec7,Bug,Minor,"['java client', 'server']"
58bfcc270ccb2667fe26bf12,Bug,Major,['tests']
58bfcc2e0ccb2667fe26bfcf,Improvement,Minor,['documentation']
58bfcc330ccb2667fe26c03a,Bug,Critical,['server']
58bfcc370ccb2667fe26c097,Bug,Major,[]
58bfcc3d0ccb2667fe26c0f5,Bug,Major,['tests']
58bfcc420ccb2667fe26c179,Bug,Major,['contrib-bookkeeper']
58bfcc490ccb2667fe26c1f7,Bug,Blocker,['documentation']
58bfcc500ccb2667fe26c286,Bug,Trivial,['quorum']
58bfcc560ccb2667fe26c2d6,Improvement,Major,['tests']
58bfcc5b0ccb2667fe26c30b,Bug,Major,"['documentation', 'contrib-bindings']"
58bfcc610ccb2667fe26c37e,Bug,Minor,['c client']
58bfcc650ccb2667fe26c3c8,Bug,Minor,[]
58bfcc6e0ccb2667fe26c402,Bug,Minor,['c client']
58bfcc820ccb2667fe26c413,Sub-task,Major,['java client']
58bfcc840ccb2667fe26c439,Improvement,Major,[]
58bfcc8d0ccb2667fe26c4a6,Bug,Critical,"['c client', 'contrib-bindings']"
58bfcc920ccb2667fe26c4de,Bug,Blocker,['leaderElection']
58bfcc940ccb2667fe26c50e,Sub-task,Major,[]
58bfcc9a0ccb2667fe26c538,Sub-task,Major,['java client']
58bfcc9f0ccb2667fe26c5cf,Bug,Blocker,['java client']
58bfcca90ccb2667fe26c620,Bug,Major,['server']
58bfccb50ccb2667fe26c6a0,New Feature,Major,"['java client', 'documentation', 'contrib-bindings', 'server']"
58bfccc80ccb2667fe26c7ab,Bug,Critical,['java client']
58bfccd10ccb2667fe26c7f7,Bug,Major,['quorum']
58bfccde0ccb2667fe26c8f9,Bug,Minor,['java client']
58bfcd030ccb2667fe26cbab,New Feature,Major,['server']
58bfcd090ccb2667fe26cc5e,Bug,Major,['scripts']
58bfcd190ccb2667fe26cf0f,Bug,Major,[]
58bfcd350ccb2667fe26d21f,Bug,Minor,"['quorum', 'server']"
58bfcd3c0ccb2667fe26d2de,Bug,Major,['java client']
58bfcd470ccb2667fe26d400,Bug,Major,['contrib-bindings']
58bfcd4f0ccb2667fe26d501,Improvement,Minor,['contrib']
58bfcd5f0ccb2667fe26d6ec,Bug,Major,['server']
58bfcd6f0ccb2667fe26d9b8,New Feature,Major,['contrib-bookkeeper']
58bfcd780ccb2667fe26dad0,Bug,Blocker,[]
58bfcd810ccb2667fe26dc2e,Bug,Minor,[]
58bfcd8f0ccb2667fe26dd81,Improvement,Trivial,['contrib-bindings']
58bfcd970ccb2667fe26de51,Bug,Critical,['c client']
58bfcd9d0ccb2667fe26df07,Bug,Minor,['scripts']
58bfcdaa0ccb2667fe26e089,Bug,Major,['contrib-bindings']
58bfcdb60ccb2667fe26e216,Bug,Major,"['c client', 'contrib-bindings', 'contrib']"
58bfcdd50ccb2667fe26e4ed,New Feature,Major,['java client']
58bfce0c0ccb2667fe26e9a2,Improvement,Major,['server']
58bfce5d0ccb2667fe26efde,Improvement,Minor,['build']
58bfce960ccb2667fe26f2cf,Improvement,Minor,['leaderElection']
58bfce9d0ccb2667fe26f370,Bug,Major,[]
58bfcea10ccb2667fe26f3f9,Bug,Major,['leaderElection']
58bfcedb0ccb2667fe26f96b,Improvement,Major,['documentation']
58bfcf070ccb2667fe26fc86,Bug,Major,['contrib-bindings']
58bfcfc50ccb2667fe271328,New Feature,Major,['server']
58bfcfe20ccb2667fe271473,Bug,Minor,['server']
58bfcff80ccb2667fe2714c9,Bug,Minor,['documentation']
58bfd0070ccb2667fe271608,Bug,Major,['server']
58bfd00f0ccb2667fe27169a,Improvement,Major,['documentation']
58bfd01c0ccb2667fe271851,Bug,Major,['documentation']
58bfd02e0ccb2667fe271aaa,Improvement,Minor,['documentation']
58bfd0440ccb2667fe271d15,Improvement,Minor,['server']
58bfd0ef0ccb2667fe272dca,New Feature,Major,"['java client', 'c client', 'server']"
58bfd1680ccb2667fe273725,Improvement,Major,['build']
58bfd1df0ccb2667fe274068,New Feature,Minor,['c client']
58bfd2110ccb2667fe2745f9,Bug,Major,['quorum']
58bfd2250ccb2667fe2748a2,Improvement,Major,['contrib-bindings']
58bfd2300ccb2667fe2749db,Bug,Critical,['contrib-bindings']
58bfd3060ccb2667fe27605e,Bug,Minor,['java client']
58c8dc1d1cf3f06cf15919d0,Improvement,Major,[]
58c8dc1f1cf3f06cf15919f4,Bug,Major,['Ant']
58c8dc241cf3f06cf1591a2d,Bug,Trivial,"['Ant', 'Core', 'Documentation']"
58c8dc291cf3f06cf1591a77,Improvement,Minor,['Core']
58c8dc2d1cf3f06cf1591a9c,New Feature,Minor,['Ant']
58c8dc311cf3f06cf1591ac7,Bug,Major,[]
58c8dc351cf3f06cf1591afc,Improvement,Minor,[]
58c8dc3a1cf3f06cf1591b4b,Improvement,Minor,['Documentation']
58c8dc401cf3f06cf1591bce,Bug,Major,[]
58c8dc441cf3f06cf1591c03,Bug,Minor,['Core']
58c8dc491cf3f06cf1591c3a,Bug,Major,['Maven Compatibility']
58c8dc4d1cf3f06cf1591c64,Bug,Major,['Core']
58c8dc581cf3f06cf1591cc7,Improvement,Major,['Ant']
58c8dc721cf3f06cf1591dc1,Bug,Major,['Core']
58c8dc871cf3f06cf1591e83,Bug,Major,['Core']
58c8dca51cf3f06cf1591fa0,Bug,Major,['Core']
58c8dcb41cf3f06cf1592054,Wish,Trivial,['Documentation']
58c8dcc21cf3f06cf15920f2,Improvement,Major,[]
58c8dcde1cf3f06cf15921fb,New Feature,Major,"['Ant', 'Core', 'Documentation']"
58c8dce01cf3f06cf159220d,Bug,Major,[]
58c8dce31cf3f06cf1592227,Bug,Major,[]
58c8dd1a1cf3f06cf1592468,Bug,Major,[]
58c8dd471cf3f06cf15925ea,Bug,Major,['Core']
58c8dd911cf3f06cf15928ef,New Feature,Major,['Core']
58c8dd981cf3f06cf1592905,Improvement,Major,['Core']
58bfcbaa0ccb2667fe26b2d3,Improvement,Trivial,[]
58bfcbae0ccb2667fe26b32f,Bug,Blocker,[]
58bfcbb50ccb2667fe26b399,Bug,Minor,['c client']
58bfcbb90ccb2667fe26b3e7,Improvement,Minor,[]
58bfcbbe0ccb2667fe26b45c,Bug,Minor,"['c client', 'tests']"
58bfcbc40ccb2667fe26b4ef,Bug,Blocker,"['tests', 'server']"
58bfcbca0ccb2667fe26b583,Bug,Major,['build']
58bfcbce0ccb2667fe26b5d2,Improvement,Minor,['contrib']
58bfcbd20ccb2667fe26b5f1,Bug,Minor,[]
58bfcbd40ccb2667fe26b613,Bug,Major,[]
58bfcbd70ccb2667fe26b654,Bug,Major,['server']
58bfcbe30ccb2667fe26b7da,Bug,Minor,['build']
58bfcbe90ccb2667fe26b88e,Bug,Major,['scripts']
58bfcbeb0ccb2667fe26b8b7,New Feature,Major,['contrib']
58bfcbf10ccb2667fe26b95a,Improvement,Major,['leaderElection']
58bfcbf60ccb2667fe26b9e6,Bug,Major,[]
58bfcbfa0ccb2667fe26ba5b,Bug,Critical,['server']
58bfcbff0ccb2667fe26bac1,Bug,Critical,['contrib-bindings']
58bfcc040ccb2667fe26bb46,New Feature,Minor,['java client']
58bfcc0b0ccb2667fe26bc1a,Improvement,Minor,"['java client', 'c client', 'contrib-bindings', 'server']"
58bfcc110ccb2667fe26bc98,Bug,Minor,['documentation']
58bfcc150ccb2667fe26bd04,Bug,Major,['build']
58bfcc190ccb2667fe26bd8d,Bug,Major,"['java client', 'c client']"
58bfcc1f0ccb2667fe26be36,Improvement,Major,"['jmx', 'server']"
58bfcc240ccb2667fe26bed5,Bug,Major,['server']
58bfcc2a0ccb2667fe26bf4b,Bug,Major,[]
58bfcc2f0ccb2667fe26bfd5,Bug,Major,['tests']
58bfcc340ccb2667fe26c059,Improvement,Major,['build']
58bfcc390ccb2667fe26c0c5,Improvement,Major,['contrib-bookkeeper']
58bfcc3e0ccb2667fe26c111,Bug,Critical,['server']
58bfcc460ccb2667fe26c1b6,Bug,Blocker,['java client']
58bfcc4b0ccb2667fe26c225,Bug,Critical,['tests']
58bfcc500ccb2667fe26c291,Improvement,Minor,['contrib-bindings']
58bfcc580ccb2667fe26c2f0,Improvement,Major,[]
58bfcc5c0ccb2667fe26c318,Bug,Major,['contrib-bindings']
58bfcc640ccb2667fe26c3a0,New Feature,Major,"['c client', 'java client']"
58bfcc670ccb2667fe26c3e6,New Feature,Major,['server']
58bfcc6b0ccb2667fe26c3f7,Sub-task,Minor,[]
58bfcc700ccb2667fe26c409,Sub-task,Major,['java client']
58bfcc830ccb2667fe26c420,Wish,Major,[]
58bfcc880ccb2667fe26c466,Sub-task,Major,[]
58bfcc8c0ccb2667fe26c478,Bug,Critical,['server']
58bfcc900ccb2667fe26c4c3,Task,Major,['recipes']
58bfcc940ccb2667fe26c508,Bug,Major,[]
58bfcc9a0ccb2667fe26c536,Sub-task,Minor,"['java client', 'c client']"
58bfcc9f0ccb2667fe26c5c7,Sub-task,Major,[]
58bfcca20ccb2667fe26c5de,Sub-task,Major,[]
58bfccae0ccb2667fe26c639,Bug,Minor,['c client']
58bfccc40ccb2667fe26c78f,Sub-task,Major,['java client']
58bfccdc0ccb2667fe26c8d3,Task,Major,['build']
58bfcd020ccb2667fe26cb9b,Bug,Major,['server']
58bfcd070ccb2667fe26cc21,Improvement,Trivial,['contrib']
58bfcd0f0ccb2667fe26cd33,Bug,Blocker,['tests']
58bfcd170ccb2667fe26ce8f,Bug,Major,['contrib-bookkeeper']
58bfcd240ccb2667fe26d12a,Sub-task,Minor,['contrib']
58bfcd3b0ccb2667fe26d2d1,Bug,Blocker,['contrib']
58bfcd410ccb2667fe26d37d,Bug,Major,['tests']
58bfcd4a0ccb2667fe26d43e,Bug,Critical,['build']
58bfcd580ccb2667fe26d64b,Bug,Critical,['server']
58bfcd5c0ccb2667fe26d6a9,Bug,Critical,['build']
58bfcd6e0ccb2667fe26d9a3,Task,Major,"['documentation', 'contrib-bindings']"
58bfcd750ccb2667fe26daab,Sub-task,Major,[]
58bfcd800ccb2667fe26dc25,Sub-task,Major,[]
58bfcd8d0ccb2667fe26dd63,Bug,Minor,['contrib-hedwig']
58bfcd930ccb2667fe26ddee,Bug,Trivial,['build']
58bfcd9b0ccb2667fe26decd,Bug,Minor,['documentation']
58bfcda60ccb2667fe26e007,Bug,Minor,['recipes']
58bfcdb30ccb2667fe26e1ca,Improvement,Minor,['scripts']
58bfcdbe0ccb2667fe26e2c1,Improvement,Major,['contrib-hedwig']
58bfcdd90ccb2667fe26e577,Bug,Critical,"['server', 'documentation']"
58bfce100ccb2667fe26e9da,Improvement,Major,['java client']
58bfce810ccb2667fe26f16a,New Feature,Major,[]
58bfce990ccb2667fe26f300,Bug,Major,['contrib-bookkeeper']
58bfcea00ccb2667fe26f3de,Bug,Major,['quorum']
58bfcea50ccb2667fe26f482,Improvement,Major,['contrib']
58bfcea80ccb2667fe26f4ca,Bug,Trivial,['leaderElection']
58bfcefa0ccb2667fe26fc03,Bug,Major,['build']
58bfcf080ccb2667fe26fca1,Improvement,Major,[]
58bfcf330ccb2667fe27001e,Sub-task,Major,['server']
58bfcfd90ccb2667fe2713d0,New Feature,Major,[]
58bfcfe30ccb2667fe271487,Improvement,Major,[]
58bfcffa0ccb2667fe271519,Bug,Minor,"['java client', 'c client', 'server']"
58bfd0080ccb2667fe271612,Improvement,Major,[]
58bfd0170ccb2667fe271819,Improvement,Minor,"['c client', 'tests']"
58bfd01f0ccb2667fe2718a2,Bug,Major,['c client']
58bfd0320ccb2667fe271aca,Wish,Major,['server']
58bfd0590ccb2667fe271f19,Improvement,Critical,['server']
58bfd0f50ccb2667fe272e71,Improvement,Minor,[]
58bfd1de0ccb2667fe27404f,Improvement,Minor,['recipes']
58bfd2160ccb2667fe274681,Improvement,Major,['server']
58bfd2230ccb2667fe274879,Improvement,Major,"['java client', 'server']"
58bfd22e0ccb2667fe27496b,Bug,Critical,['server']
58bfd2580ccb2667fe274e6e,Improvement,Major,['build']
58bfd3210ccb2667fe27633c,Improvement,Major,['server']
58bfcb080ccb2667fe26a664,Improvement,Major,['c client']
58bfcb0e0ccb2667fe26a6ce,Sub-task,Major,['documentation']
58bfcb160ccb2667fe26a788,Improvement,Trivial,['quorum']
58bfcb1d0ccb2667fe26a7fd,Improvement,Minor,"['java client', 'c client', 'documentation']"
58bfcb220ccb2667fe26a87f,Improvement,Major,['leaderElection']
58bfcb280ccb2667fe26a8f1,Bug,Major,"['java client', 'server']"
58bfcb2f0ccb2667fe26a960,Bug,Blocker,['server']
58bfcb380ccb2667fe26aa16,Bug,Major,['leaderElection']
58bfcb3d0ccb2667fe26aa7d,Bug,Major,['server']
58bfcb490ccb2667fe26ab7f,Improvement,Major,['contrib-bookkeeper']
58bfcbac0ccb2667fe26b306,Improvement,Major,['contrib-bindings']
58bfcbaf0ccb2667fe26b34a,Bug,Minor,['server']
58bfcbb60ccb2667fe26b3bc,Bug,Major,['contrib-bookkeeper']
58bfcbba0ccb2667fe26b3f9,Bug,Major,"['c client', 'tests']"
58bfcbc00ccb2667fe26b47e,Bug,Blocker,['quorum']
58bfcbc50ccb2667fe26b504,Bug,Major,"['server', 'documentation']"
58bfcbc90ccb2667fe26b57f,Sub-task,Major,[]
58bfcbcf0ccb2667fe26b5d9,Improvement,Major,['build']
58bfcbd10ccb2667fe26b5ee,New Feature,Major,"['java client', 'c client']"
58bfcbd60ccb2667fe26b62e,Test,Major,"['build', 'tests']"
58bfcbd90ccb2667fe26b6ab,Improvement,Critical,"['server', 'quorum', 'documentation']"
58bfcbe10ccb2667fe26b7c2,Improvement,Major,['scripts']
58bfcbe80ccb2667fe26b877,Improvement,Major,['contrib-bookkeeper']
58bfcbec0ccb2667fe26b8ef,Bug,Major,['contrib-bookkeeper']
58bfcbf70ccb2667fe26b9f6,Improvement,Major,['contrib-bookkeeper']
58bfcbf90ccb2667fe26ba4b,Bug,Major,"['quorum', 'server']"
58bfcc000ccb2667fe26bad3,Bug,Major,[]
58bfcc050ccb2667fe26bb7b,Improvement,Major,"['quorum', 'server']"
58bfcc090ccb2667fe26bbd9,Bug,Major,"['leaderElection', 'server']"
58bfcc0e0ccb2667fe26bc63,Bug,Major,['server']
58bfcc120ccb2667fe26bca4,Improvement,Major,"['jmx', 'server']"
58bfcc170ccb2667fe26bd1f,Bug,Blocker,['server']
58bfcc1c0ccb2667fe26bdac,Bug,Blocker,['c client']
58bfcc220ccb2667fe26be85,Bug,Critical,['tests']
58bfcc280ccb2667fe26bf1e,Improvement,Critical,[]
58bfcc2d0ccb2667fe26bfc2,Bug,Major,[]
58bfcc320ccb2667fe26c023,Improvement,Critical,['build']
58bfcc380ccb2667fe26c0a1,Bug,Critical,[]
58bfcc3d0ccb2667fe26c103,Improvement,Major,[]
58bfcc430ccb2667fe26c185,Bug,Blocker,['build']
58bfcc4a0ccb2667fe26c207,Bug,Blocker,"['c client', 'contrib-bindings']"
58bfcc4e0ccb2667fe26c24e,Bug,Blocker,['server']
58bfcc570ccb2667fe26c2de,Wish,Major,[]
58bfcc5a0ccb2667fe26c2f4,New Feature,Major,[]
58bfcc620ccb2667fe26c390,Improvement,Major,"['java client', 'c client', 'server']"
58bfcc660ccb2667fe26c3cd,Improvement,Major,[]
58bfcc6a0ccb2667fe26c3f4,Sub-task,Major,[]
58bfcc6f0ccb2667fe26c405,Sub-task,Major,[]
58bfcc830ccb2667fe26c41e,New Feature,Major,['contrib']
58bfcc850ccb2667fe26c43c,Bug,Critical,[]
58bfcc8a0ccb2667fe26c470,Sub-task,Major,[]
58bfcc8f0ccb2667fe26c4b8,Bug,Major,['contrib-hedwig']
58bfcc940ccb2667fe26c507,New Feature,Major,['java client']
58bfcc960ccb2667fe26c516,Sub-task,Major,[]
58bfcc9b0ccb2667fe26c582,Sub-task,Major,['java client']
58bfcc9f0ccb2667fe26c5ce,Bug,Major,['java client']
58bfcca30ccb2667fe26c5f2,Wish,Major,[]
